"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Skin_Friction_Coefficient_z","Heat_Flux","Y_Plus","Eddy_Viscosity"
192839, -1.893225720213445e-002, 4.627687348642594e-002, 2.068965663683793e-003, -9.519761964952128e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.903952392990426e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.252208102044109e-002, 1.739901277793040e-002, 1.606522575461018e-005, -0.000000000000000e+000, 1.305358979617830e+000, 0.000000000000000e+000
192899, -1.893225720213432e-002, 4.627687348642599e-002, 2.758620884911737e-003, -9.519991872127010e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.903998374425402e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.256235513974940e-002, 1.741549197884541e-002, 6.130181298719988e-006, -0.000000000000000e+000, 1.305976974293437e+000, 0.000000000000000e+000
192959, -1.893225720213420e-002, 4.627687348642604e-002, 3.448276106139681e-003, -9.520343789684166e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904068757936833e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.254629532567936e-002, 1.740892068921139e-002, 3.904085506559216e-006, -0.000000000000000e+000, 1.305730559127316e+000, 0.000000000000000e+000
193019, -1.893225720213407e-002, 4.627687348642609e-002, 4.137931327367624e-003, -9.520568745589539e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904113749117908e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.251166516822281e-002, 1.739475086173261e-002, 3.802940951339197e-006, -0.000000000000000e+000, 1.305199057274059e+000, 0.000000000000000e+000
193079, -1.893225720213395e-002, 4.627687348642614e-002, 4.827586548595567e-003, -9.520671742564490e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904134348512898e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.247973529985584e-002, 1.738168592759985e-002, 4.405814421134387e-006, -0.000000000000000e+000, 1.304708808342269e+000, 0.000000000000000e+000
193139, -1.893225720213381e-002, 4.627687348642620e-002, 5.517241769823510e-003, -9.520707106642761e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904141421328552e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.245776468916757e-002, 1.737269608216097e-002, 5.246786809247826e-006, -0.000000000000000e+000, 1.304371366860799e+000, 0.000000000000000e+000
193199, -1.893225720213369e-002, 4.627687348642625e-002, 6.206896991051455e-003, -9.520724470653313e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904144894130663e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244562384818939e-002, 1.736772834205404e-002, 5.967703981548638e-006, -0.000000000000000e+000, 1.304184861623224e+000, 0.000000000000000e+000
193259, -1.893225720213357e-002, 4.627687348642631e-002, 6.896552212279399e-003, -9.520748344831288e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904149668966258e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244061002339877e-002, 1.736567680554612e-002, 6.216083347198655e-006, -0.000000000000000e+000, 1.304107832391831e+000, 0.000000000000000e+000
193319, -1.893225720213344e-002, 4.627687348642636e-002, 7.586207433507343e-003, -9.520783189800748e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904156637960150e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.243981348870813e-002, 1.736535088270945e-002, 5.774510119801576e-006, -0.000000000000000e+000, 1.304095593622181e+000, 0.000000000000000e+000
193379, -1.893225720213331e-002, 4.627687348642641e-002, 8.275862654735292e-003, -9.520822421471860e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904164484294372e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244094686338698e-002, 1.736581463236709e-002, 4.610643483331278e-006, -0.000000000000000e+000, 1.304113004866767e+000, 0.000000000000000e+000
193439, -1.893225720213318e-002, 4.627687348642646e-002, 8.965517875963230e-003, -9.520856015329181e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904171203065836e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244246308543632e-002, 1.736643503396017e-002, 2.845178030919792e-006, -0.000000000000000e+000, 1.304136297631500e+000, 0.000000000000000e+000
193499, -1.893225720213305e-002, 4.627687348642651e-002, 9.655173097191178e-003, -9.520875247759243e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904175049551849e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244344363284695e-002, 1.736683625037544e-002, 6.906605846835835e-007, -0.000000000000000e+000, 1.304151361081326e+000, 0.000000000000000e+000
193559, -1.893225720213293e-002, 4.627687348642657e-002, 1.034482831841912e-002, -9.520875065109262e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904175013021852e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244346849688815e-002, 1.736684642414285e-002, -1.597092886907524e-006, -0.000000000000000e+000, 1.304151743398950e+000, 0.000000000000000e+000
193619, -1.893225720213280e-002, 4.627687348642662e-002, 1.103448353964707e-002, -9.520855451363007e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904171090272601e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244254039250522e-002, 1.736646666615275e-002, -3.749551055471184e-006, -0.000000000000000e+000, 1.304137486268309e+000, 0.000000000000000e+000
193679, -1.893225720213267e-002, 4.627687348642668e-002, 1.172413876087501e-002, -9.520821411590635e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904164282318127e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244108122371480e-002, 1.736586960938065e-002, -5.510574807103202e-006, -0.000000000000000e+000, 1.304115070569059e+000, 0.000000000000000e+000
193739, -1.893225720213255e-002, 4.627687348642673e-002, 1.241379398210296e-002, -9.520781593693973e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904156318738795e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244000594569436e-002, 1.736542963147802e-002, -6.666302690813105e-006, -0.000000000000000e+000, 1.304098552258386e+000, 0.000000000000000e+000
193799, -1.893225720213243e-002, 4.627687348642678e-002, 1.310344920333090e-002, -9.520745930251200e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904149186050240e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244085659474574e-002, 1.736577769660917e-002, -7.092792495275298e-006, -0.000000000000000e+000, 1.304111622494854e+000, 0.000000000000000e+000
193859, -1.893225720213229e-002, 4.627687348642683e-002, 1.379310442455885e-002, -9.520720912331315e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904144182466263e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.244592082528788e-002, 1.736784985793787e-002, -6.816232678488994e-006, -0.000000000000000e+000, 1.304189425756290e+000, 0.000000000000000e+000
193919, -1.893225720213217e-002, 4.627687348642689e-002, 1.448275964578679e-002, -9.520702062886165e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904140412577233e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.245811663608300e-002, 1.737284009037142e-002, -6.044879556935148e-006, -0.000000000000000e+000, 1.304376774433830e+000, 0.000000000000000e+000
193979, -1.893225720213204e-002, 4.627687348642694e-002, 1.517241486701473e-002, -9.520664957482839e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904132991496568e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.248015323231980e-002, 1.738185693550937e-002, -5.120404726215071e-006, -0.000000000000000e+000, 1.304715227498363e+000, 0.000000000000000e+000
194039, -1.893225720213191e-002, 4.627687348642700e-002, 1.586207008824269e-002, -9.520560084127578e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904112016825516e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.251214622177087e-002, 1.739494769727113e-002, -4.390321598114760e-006, -0.000000000000000e+000, 1.305206442681166e+000, 0.000000000000000e+000
194099, -1.893225720213178e-002, 4.627687348642705e-002, 1.655172530947063e-002, -9.520333714488429e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.904066742897686e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.254678989731967e-002, 1.740912305602773e-002, -4.317393473849381e-006, -0.000000000000000e+000, 1.305738148740767e+000, 0.000000000000000e+000
194159, -1.893225720213165e-002, 4.627687348642711e-002, 1.724138053069857e-002, -9.519982340760097e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.903996468152019e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.256275267969555e-002, 1.741565464262600e-002, -6.344480334157589e-006, -0.000000000000000e+000, 1.305983073716740e+000, 0.000000000000000e+000
194219, -1.893225720213152e-002, 4.627687348642717e-002, 1.793103575192652e-002, -9.519756707771381e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.903951341554276e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.252225149391497e-002, 1.739908253157192e-002, -1.611777732973577e-005, -0.000000000000000e+000, 1.305361596502299e+000, 0.000000000000000e+000
194279, -1.893225720213141e-002, 4.627687348642721e-002, 1.862069097315446e-002, -9.519816921512159e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.903963384302432e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.239127534358974e-002, 1.734549024120352e-002, -4.139895090011462e-005, -0.000000000000000e+000, 1.303349898374968e+000, 0.000000000000000e+000
194339, -1.893225720213128e-002, 4.627687348642726e-002, 1.931034619438241e-002, -9.519922192321340e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.903984438464268e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.215565587475731e-002, 1.724908039172918e-002, -9.300925548396096e-005, -0.000000000000000e+000, 1.299723796407943e+000, 0.000000000000000e+000
194399, -1.893225700346314e-002, 4.627687356991862e-002, 2.000000141561031e-002, -9.500299432873796e-001, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -1.900059886574759e+000, 1.000000000000000e+000, 1.000000000000000e-005, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
194518, -1.688550981009344e-002, 4.706093743886387e-002, 0.000000000000000e+000, -1.002107551570898e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.004215103141796e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.045820332231106e-002, 1.449417783479173e-002, -9.319719094921540e-007, -0.000000000000000e+000, 1.242068656708464e+000, 0.000000000000000e+000
194519, -1.688551001686973e-002, 4.706093736613774e-002, 6.896552212279100e-004, -1.004224689455214e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008449378910428e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.125247684170827e-002, 1.477872698755013e-002, 1.090931921844092e-004, -0.000000000000000e+000, 1.254203458324295e+000, 0.000000000000000e+000
194579, -1.688551001686958e-002, 4.706093736613779e-002, 1.379310442455851e-003, -1.004227929345039e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008455858690078e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.150687704173559e-002, 1.486986605565725e-002, 5.570926459718368e-005, -0.000000000000000e+000, 1.258063345468629e+000, 0.000000000000000e+000
194639, -1.688551001686944e-002, 4.706093736613785e-002, 2.068965663683794e-003, -1.004226982740191e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008453965480381e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.164602923113027e-002, 1.491971741921701e-002, 2.667393588742473e-005, -0.000000000000000e+000, 1.260170027026572e+000, 0.000000000000000e+000
194699, -1.688551001686930e-002, 4.706093736613789e-002, 2.758620884911737e-003, -1.004251516240457e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008503032480915e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.169154019823987e-002, 1.493602175317827e-002, 1.265373391985348e-005, -0.000000000000000e+000, 1.260858309868337e+000, 0.000000000000000e+000
194759, -1.688551001686915e-002, 4.706093736613794e-002, 3.448276106139681e-003, -1.004286190106158e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008572380212316e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.167924826740943e-002, 1.493161816085694e-002, 6.961055975135622e-006, -0.000000000000000e+000, 1.260672408586812e+000, 0.000000000000000e+000
194819, -1.688551001686902e-002, 4.706093736613799e-002, 4.137931327367624e-003, -1.004307251830348e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008614503660697e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.164751107219054e-002, 1.492024828975308e-002, 4.444568447296770e-006, -0.000000000000000e+000, 1.260192335029851e+000, 0.000000000000000e+000
194879, -1.688551001686888e-002, 4.706093736613804e-002, 4.827586548595568e-003, -1.004316136844856e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008632273689713e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.161753341847187e-002, 1.490950877555111e-002, 3.711983180695850e-006, -0.000000000000000e+000, 1.259738712607987e+000, 0.000000000000000e+000
194939, -1.688551001686872e-002, 4.706093736613810e-002, 5.517241769823510e-003, -1.004318615684783e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008637231369566e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.159649140321738e-002, 1.490197045971804e-002, 4.055252274425874e-006, -0.000000000000000e+000, 1.259420207946988e+000, 0.000000000000000e+000
194999, -1.688551001686858e-002, 4.706093736613814e-002, 6.206896991051454e-003, -1.004319653751930e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008639307503859e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.158438554368288e-002, 1.489763352756124e-002, 4.796613915314173e-006, -0.000000000000000e+000, 1.259236930645563e+000, 0.000000000000000e+000
195059, -1.688551001686844e-002, 4.706093736613819e-002, 6.896552212279399e-003, -1.004321602707170e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008643205414339e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.157880793381968e-002, 1.489563534515160e-002, 5.306373044054837e-006, -0.000000000000000e+000, 1.259152479491970e+000, 0.000000000000000e+000
195119, -1.688551001686829e-002, 4.706093736613824e-002, 7.586207433507344e-003, -1.004324817518042e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008649635036084e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.157717727098133e-002, 1.489505115911489e-002, 5.177339462736134e-006, -0.000000000000000e+000, 1.259127787930178e+000, 0.000000000000000e+000
195179, -1.688551001686815e-002, 4.706093736613829e-002, 8.275862654735292e-003, -1.004328578740756e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008657157481512e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.157747890988463e-002, 1.489515922145066e-002, 4.274882953837202e-006, -0.000000000000000e+000, 1.259132353977767e+000, 0.000000000000000e+000
195239, -1.688551001686801e-002, 4.706093736613835e-002, 8.965517875963230e-003, -1.004331847021216e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008663694042432e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.157835197299755e-002, 1.489547199688603e-002, 2.687014981389103e-006, -0.000000000000000e+000, 1.259145572045512e+000, 0.000000000000000e+000
195299, -1.688551001686785e-002, 4.706093736613839e-002, 9.655173097191178e-003, -1.004333729053411e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008667458106821e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.157898436634278e-002, 1.489569855221873e-002, 6.413242903271190e-007, -0.000000000000000e+000, 1.259155146509695e+000, 0.000000000000000e+000
195359, -1.688551001686771e-002, 4.706093736613845e-002, 1.034482831841912e-002, -1.004333709547469e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008667419094938e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.157900242975811e-002, 1.489570502344908e-002, -1.564063732018237e-006, -0.000000000000000e+000, 1.259155420348936e+000, 0.000000000000000e+000
195419, -1.688551001686757e-002, 4.706093736613850e-002, 1.103448353964706e-002, -1.004331787740468e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008663575480937e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.157840878990723e-002, 1.489549235158096e-002, -3.609492183824955e-006, -0.000000000000000e+000, 1.259146433294710e+000, 0.000000000000000e+000
195479, -1.688551001686743e-002, 4.706093736613855e-002, 1.172413876087501e-002, -1.004328475253975e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008656950507949e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.157757933373167e-002, 1.489519519835928e-002, -5.196584154882917e-006, -0.000000000000000e+000, 1.259133876002719e+000, 0.000000000000000e+000
195539, -1.688551001686728e-002, 4.706093736613860e-002, 1.241379398210296e-002, -1.004324658259497e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008649316518994e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.157732422716146e-002, 1.489510380626225e-002, -6.096434353839611e-006, -0.000000000000000e+000, 1.259130014817534e+000, 0.000000000000000e+000
195599, -1.688551001686714e-002, 4.706093736613865e-002, 1.310344920333090e-002, -1.004321366813074e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008642733626147e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.157900233540394e-002, 1.489570498964593e-002, -6.217581352239122e-006, -0.000000000000000e+000, 1.259155424763322e+000, 0.000000000000000e+000
195659, -1.688551001686699e-002, 4.706093736613870e-002, 1.379310442455885e-002, -1.004319310670471e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008638621340941e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.158463196797120e-002, 1.489772180922324e-002, -5.688081611853447e-006, -0.000000000000000e+000, 1.259240663192893e+000, 0.000000000000000e+000
195719, -1.688551001686685e-002, 4.706093736613875e-002, 1.448275964578679e-002, -1.004318131344024e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008636262688047e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.159680494016080e-002, 1.490208278453270e-002, -4.905289834726271e-006, -0.000000000000000e+000, 1.259424955655532e+000, 0.000000000000000e+000
195779, -1.688551001686671e-002, 4.706093736613880e-002, 1.517241486701474e-002, -1.004315480807008e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008630961614016e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.161793524874373e-002, 1.490965273150843e-002, -4.486871944358447e-006, -0.000000000000000e+000, 1.259744795198818e+000, 0.000000000000000e+000
195839, -1.688551001686656e-002, 4.706093736613885e-002, 1.586207008824268e-002, -1.004306401336192e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008612802672383e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.164800428184180e-002, 1.492042498243295e-002, -5.098111347098765e-006, -0.000000000000000e+000, 1.260199797907747e+000, 0.000000000000000e+000
195899, -1.688551001686642e-002, 4.706093736613890e-002, 1.655172530947063e-002, -1.004285177468120e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008570354936240e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.167978194346075e-002, 1.493180935065107e-002, -7.441671501190667e-006, -0.000000000000000e+000, 1.260680480722035e+000, 0.000000000000000e+000
195959, -1.688551001686628e-002, 4.706093736613895e-002, 1.724138053069857e-002, -1.004250520254543e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008501040509087e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.169199312918044e-002, 1.493618401598276e-002, -1.292957249972694e-005, -0.000000000000000e+000, 1.260865159872081e+000, 0.000000000000000e+000
196019, -1.688551001686613e-002, 4.706093736613901e-002, 1.793103575192651e-002, -1.004226369695379e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008452739390759e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.164625335369499e-002, 1.491979771126970e-002, -2.677491914238430e-005, -0.000000000000000e+000, 1.260173418756026e+000, 0.000000000000000e+000
196079, -1.688551001686598e-002, 4.706093736613905e-002, 1.862069097315447e-002, -1.004227900635364e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008455801270729e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.150683991027297e-002, 1.486985275328217e-002, -5.574225309157908e-005, -0.000000000000000e+000, 1.258062783337513e+000, 0.000000000000000e+000
196139, -1.688551001686584e-002, 4.706093736613910e-002, 1.931034619438240e-002, -1.004224433641054e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.008448867282107e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.125239358369664e-002, 1.477869716030823e-002, -1.091403984069765e-004, -0.000000000000000e+000, 1.254202194358351e+000, 0.000000000000000e+000
196199, -1.688550981008926e-002, 4.706093743886534e-002, 2.000000141561031e-002, -1.002106353756685e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.004212707513371e+000, 1.000000000000000e+000, 1.000000000000000e-005, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
196318, -1.480650727622543e-002, 4.775492610573168e-002, 0.000000000000000e+000, -1.049127163269700e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.098254326539400e+000, 1.000000000000000e+000, 1.000000000000000e-005, 3.967030048302450e-002, 1.229087636754693e-002, -3.457231527071654e-006, -0.000000000000000e+000, 1.201430823064156e+000, 0.000000000000000e+000
196319, -1.480650748879572e-002, 4.775492604033948e-002, 6.896552212279089e-004, -1.051368662239393e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.102737324478787e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.052539846960202e-002, 1.255580776334179e-002, 1.229936470245613e-004, -0.000000000000000e+000, 1.214312829352198e+000, 0.000000000000000e+000
196379, -1.480650748879556e-002, 4.775492604033953e-002, 1.379310442455851e-003, -1.051391905511802e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.102783811023604e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.080123510285439e-002, 1.264126904895240e-002, 6.853254330359807e-005, -0.000000000000000e+000, 1.218436662946014e+000, 0.000000000000000e+000
196439, -1.480650748879540e-002, 4.775492604033958e-002, 2.068965663683793e-003, -1.051395659823174e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.102791319646348e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.094906056323605e-002, 1.268706916780301e-002, 3.604435372190440e-005, -0.000000000000000e+000, 1.220641334131473e+000, 0.000000000000000e+000
196499, -1.480650748879524e-002, 4.775492604033962e-002, 2.758620884911736e-003, -1.051422417765893e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.102844835531785e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.099980798056364e-002, 1.270279201919111e-002, 1.835584067350425e-005, -0.000000000000000e+000, 1.221397299096084e+000, 0.000000000000000e+000
196559, -1.480650748879508e-002, 4.775492604033967e-002, 3.448276106139681e-003, -1.051457350253526e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.102914700507051e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.099140947517336e-002, 1.270018994682776e-002, 9.588281287023346e-006, -0.000000000000000e+000, 1.221272155021264e+000, 0.000000000000000e+000
196619, -1.480650748879491e-002, 4.775492604033972e-002, 4.137931327367624e-003, -1.051477408005322e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.102954816010643e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.096283478892578e-002, 1.269133677618373e-002, 4.929029683564808e-006, -0.000000000000000e+000, 1.220846401534740e+000, 0.000000000000000e+000
196679, -1.480650748879475e-002, 4.775492604033977e-002, 4.827586548595568e-003, -1.051484769578768e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.102969539157536e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.093513981476023e-002, 1.268275616290448e-002, 2.998594689271932e-006, -0.000000000000000e+000, 1.220433622067475e+000, 0.000000000000000e+000
196739, -1.480650748879460e-002, 4.775492604033982e-002, 5.517241769823509e-003, -1.051485639430954e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000, -2.102971278861909e+000, 1.000000000000000e+000, 1.000000000000000e-005, 4.091533765252353e-002, 1.267662094518475e-002, 2.881738457820995e-006, -0.000000000000000e+000, 1.220138397018910e+000, 0.000000000000000e+000
